#"Step","Potential Energy (kJ/mole)"
40500,317.6892730241409
40600,267.6626811844926
40700,207.53443678577543
40800,137.4257000479036
40900,136.86446361987436
41000,292.27958628629693
41100,226.9706009225619
41200,248.6402748026909
41300,216.60638246832858
41400,196.87915672408582
41500,312.77686573384915
41600,161.26539380557432
41700,170.0892507754537
41800,218.24455852819972
41900,292.9579472223858
42000,254.8647711560114
42100,219.03070905715973
42200,234.2138246534858
42300,153.66675239506785
42400,279.72452395030297
42500,300.7101563892452
42600,235.74624518570195
42700,305.4733042258069
42800,311.43444069966904
42900,216.40940571421572
43000,262.988360656082
43100,201.08963872647593
43200,181.82108176891774
43300,269.47699308499614
43400,271.8397376395231
43500,161.09049749806437
43600,240.69788634388033
43700,279.8582885457981
43800,330.2668855812345
43900,179.61868847077636
44000,221.31787715584957
44100,222.86533039004047
44200,226.8646974104249
44300,214.15309382542816
44400,220.25506031904033
44500,230.20756490226933
44600,230.65119842965362
44700,195.37817378183786
44800,274.93990643987036
44900,322.0260793198661
45000,218.0894640410517
45100,229.21708530968917
45200,220.95779098211597
45300,183.5572159957888
45400,226.61719225905864
45500,238.77723119766432
45600,255.79617098251404
45700,233.11480128226586
45800,183.13575077930878
45900,277.2253277205818
46000,349.58692863327946
46100,308.5896912993094
46200,216.96982298036502
46300,288.6274624762398
46400,288.91264083018154
46500,262.21814601069553
46600,283.66248200304034
46700,319.0224429410284
46800,188.40715175196758
46900,193.61351527146425
47000,319.593164189192
47100,206.9269814411052
47200,276.48788723428055
47300,264.97315700369734
47400,324.60308241218775
47500,275.9011535088763
47600,264.82287319613454
47700,221.06545278878008
47800,311.9280735513179
47900,234.74984159460467
48000,178.42492600674348
48100,279.8798278832363
48200,327.4638299921817
48300,212.20178877979873
48400,286.32463054566864
48500,185.58668201362406
48600,165.09016744849157
48700,230.56233828858933
48800,184.10041868907976
48900,176.52156648263548
49000,299.0153573397454
49100,287.53501391243776
49200,143.6699172750095
49300,206.82240320239393
49400,205.86106525020523
49500,204.55663792343128
49600,319.15802152584075
49700,234.92766253376035
49800,268.4018404915197
49900,199.01289252440753
50000,267.67507443804743
50100,204.44829733462845
50200,204.020125339157
50300,220.69368289856212
50400,203.45301883278307
50500,222.89540025975637
50600,225.73311852991537
50700,236.4176973766463
50800,248.4642030254315
50900,221.8747296273302
51000,175.09687867974654
51100,186.11038204857329
51200,255.39768288727913
51300,240.3885637335725
51400,185.7519420298053
51500,277.6806406079781
51600,284.32941565901416
51700,244.44023894192767
51800,252.61367145045736
51900,278.48911171948185
52000,306.09565351899926
52100,228.8303427807854
52200,185.83719879666043
52300,242.2077799718229
52400,255.2443456718227
52500,188.0984033199742
52600,168.20379819662642
52700,298.91735195467635
52800,314.523761017069
52900,209.86473588240722
53000,188.18672725625623
53100,152.21037175941933
53200,264.57638307810873
53300,308.74380743859973
53400,201.6249538822113
53500,268.9960698076172
53600,165.11397216144843
53700,197.5049798694229
53800,237.2867544850863
53900,205.4417842101834
54000,161.01212467499465
54100,226.04096077993105
54200,245.1716451328844
54300,177.09119894100758
54400,260.2376936672419
54500,219.45742875641736
54600,282.9757751414728
54700,307.30308056645265
54800,210.7513436050275
54900,303.31701464530346
55000,278.1500564805861
55100,233.5943901693288
55200,244.5427334209415
55300,352.6151354603813
55400,239.89406200722027
55500,240.3214850856217
55600,246.11845344308884
55700,209.0290273424828
55800,374.2063115676697
55900,240.3581034432676
56000,247.57189684057494
56100,223.3271185586815
56200,187.45885625678832
56300,150.93890114204697
56400,331.9670574731921
56500,281.2953383374009
56600,186.96524349710688
56700,217.3544776622198
56800,201.40576428336658
56900,329.10112664184464
57000,243.08947687608438
57100,233.02368292164104
57200,227.2412890078623
57300,246.62294809190757
57400,157.8100964133822
57500,286.19666807524595
57600,243.2242097211407
57700,268.25623241701715
57800,280.0939377798996
57900,231.6204101172803
58000,193.48515826470975
58100,290.9994135903064
58200,252.23789375800166
58300,166.89695336395
58400,366.211657189345
58500,220.6594065417392
58600,200.0063461950275
58700,232.33678481779015
58800,219.4835683111456
58900,217.66601153581044
59000,195.3379028367806
59100,299.23693773391375
59200,307.9857797828675
59300,186.69684924628544
59400,246.21491803420568
59500,248.00108412538356
59600,257.0514008934861
59700,191.8227042077101
59800,222.3657812120881
59900,228.2176914981075
60000,311.98298852259234
60100,336.44169467586
60200,248.30588586515333
60300,170.14583186625163
60400,246.01285143131946
60500,279.8959341705335
60600,245.47945298634733
60700,242.28509948776286
60800,231.54888911066803
60900,244.23117206375107
61000,149.7294415178747
61100,196.92571607007343
61200,175.10877852899156
61300,249.24966675270346
61400,253.19165969376812
61500,321.43779806061167
61600,143.03587778943006
61700,171.67545915742969
61800,242.55928918116305
61900,219.50666078896143
62000,206.36643793723044
62100,145.8221339070451
62200,179.90275516027606
62300,213.32883157557094
62400,186.37254884950383
62500,390.5223001077659
62600,198.82522480688976
62700,356.0869448300038
62800,252.3109252409257
62900,221.49591053464948
63000,216.31623705270283
63100,205.5089304242216
63200,245.8979801240901
63300,182.1041247650645
63400,175.07109517208158
63500,182.37134067872628
63600,204.3946087137691
63700,227.93066791983776
63800,170.4414246942634
63900,290.96971490440956
64000,255.63783042394175
64100,163.25803203170585
64200,209.77094341792852
64300,180.49325670732748
64400,175.2142957681382
64500,182.53417995323846
64600,196.1199454138223
64700,275.2593048590511
64800,161.74353102615865
64900,276.0815244521578
65000,204.3258875154958
65100,283.8807130935036
65200,173.7759546716622
65300,201.7121295212248
65400,310.56125837830024
65500,357.5098962347085
65600,283.80390459284865
65700,262.2992769431596
65800,242.73445990136884
65900,151.27441064837632
66000,149.93778566973174
66100,253.12217366996381
66200,195.97325950054176
66300,163.23668924055895
66400,201.87742237638653
66500,386.88010057349413
66600,240.71598095417767
66700,133.96140778342684
66800,225.5533479415634
66900,217.8994986350695
67000,245.68463816613126
67100,342.9444977399469
67200,278.0430704309979
67300,344.2109061984679
67400,151.3996613136218
67500,275.06557499881984
67600,206.86584197745165
67700,334.8826367578076
67800,124.9707354741213
67900,189.0829010702895
68000,207.42372593848873
68100,326.63448953556957
68200,250.13589192408287
68300,297.35307814109945
68400,177.43936373467648
68500,184.87747752406545
68600,226.79420417057773
68700,292.60097839713507
68800,286.46192304515375
68900,307.4806559490938
69000,239.89116308341528
69100,162.1635647623233
69200,257.89802275799104
69300,217.02464348662267
69400,187.66402320593676
69500,226.54350874003276
69600,331.142650283943
69700,237.43055105259702
69800,196.48443155478233
69900,324.8071761327402
70000,204.59487000071144
70100,184.64555221300614
70200,278.7749624194898
70300,196.38569076631592
70400,246.93837587285142
70500,171.87169463521062
70600,204.89654622311522
70700,201.79581773104738
70800,329.2531405359788
70900,314.19170413218006
71000,188.52190173789165
71100,293.27622654393286
71200,203.6107656511005
71300,262.03768102081574
71400,256.7277252955543
71500,307.24323991341976
71600,223.4459974016189
71700,258.8446436804384
71800,193.90239125700137
71900,211.84470794529906
72000,168.05139978901767
72100,162.29102052078946
72200,164.7720081659118
72300,252.83677650268737
72400,222.46769100491872
72500,304.1743503686629
72600,310.65870809683014
72700,244.04566734055382
72800,190.73308062332944
72900,244.84597823866847
73000,264.45852887990753
73100,244.34424094870437
73200,322.91928609735766
73300,307.659263885969
73400,154.10204838492496
73500,179.56671440227933
73600,249.14317775242887
73700,208.21413930667808
73800,251.46513941186987
73900,216.2476588289691
74000,179.95477581497101
74100,263.07676666652765
74200,206.15932476290567
74300,290.06856377941045
74400,206.48241299024144
74500,271.05632938742974
74600,229.78632294092776
74700,218.37359885867522
74800,213.79068707416207
74900,262.8679039383242
75000,206.47923434785454
75100,299.9826386951649
75200,176.0671084147541
75300,162.50466692505415
75400,284.4017952207457
75500,145.04830056502783
75600,205.96624710539348
75700,224.57060782632237
75800,168.43170881347936
75900,228.8654697765557
76000,313.70437135027424
76100,312.83823957473595
76200,209.45364498170687
76300,297.24615903725726
76400,274.73769113036275
76500,259.3530429754319
76600,258.0994393476043
76700,190.2810268957285
76800,179.72897880263434
76900,199.26803872854202
77000,213.65337569370686
77100,143.69876599329098
77200,303.4576334201823
77300,213.54835986583433
77400,175.96523426725042
77500,304.1017599337404
77600,258.087318184852
77700,263.4315017981168
77800,176.9162814514612
77900,172.82395305951056
78000,225.516228136341
78100,246.56813548883486
78200,188.79040776953002
78300,379.3148700792316
78400,263.05174006614556
78500,234.26941061682172
78600,295.50443637178415
78700,243.89478202084652
78800,152.38706085152688
78900,267.0086304748062
79000,242.69620598615475
79100,277.86769124037363
79200,222.01406127648676
79300,234.82324263262433
79400,233.58632321034696
79500,256.724370829378
79600,195.96746318265312
79700,213.32976211781698
79800,196.6040369169421
79900,269.830380378016
80000,337.4036455317172
80100,219.5263013911626
80200,221.446325611317
80300,160.16767182311392
80400,233.82433396558184
80500,196.49410272589316
80600,141.17686887577702
80700,231.78347431211523
80800,222.77397376606342
80900,304.25662563259965
81000,283.22103402169245
81100,345.2571354116286
81200,216.8226692860685
81300,178.77622338123803
81400,189.22176203723203
81500,242.13680603074738
81600,208.01463865920311
81700,220.43336006895436
81800,209.78701994033443
81900,193.22090842243205
82000,281.29142177568383
82100,351.11038027026945
82200,197.11234284991764
82300,218.2464709693753
82400,262.5538521491384
82500,306.23804507471834
82600,289.03752526371755
82700,226.33172730367153
82800,203.23770356836465
82900,203.66864713376748
83000,314.2241787091965
83100,218.00094598194812
83200,260.6083366917829
83300,283.68308041690096
83400,238.69101836628315
83500,209.52976109401723
83600,170.81082937960014
83700,244.02898539102375
83800,194.33464502634186
83900,260.4625179991672
84000,288.60581276841793
84100,324.15483626825744
84200,252.03210920325432
84300,228.6641693809447
84400,249.75025055084507
84500,188.2822403716058
84600,239.38166834466597
84700,205.49958241607186
84800,238.19430128951566
84900,151.76676486113007
85000,256.66715879206157
85100,289.41968744259543
85200,266.96186202394415
85300,210.68466179384114
85400,181.68119276507795
85500,227.62352489598027
85600,222.47931257299834
85700,198.74380864412097
85800,269.2967102523224
85900,321.59195724969607
86000,114.20034591213293
86100,174.33953875100661
86200,277.6071832274977
86300,170.49913612610032
86400,125.01755857437092
86500,243.7719049397469
86600,373.60999045776157
86700,219.7241417043937
86800,318.9639861613121
86900,285.28917209562275
87000,142.0804680118909
87100,207.11252495490115
87200,235.27500266818083
87300,250.66569541670597
87400,257.3284437448268
87500,205.33723816070062
87600,228.79870618422936
87700,258.05630034920466
87800,200.33427249157253
87900,197.8351674556778
88000,234.53394687486718
88100,224.11964839918053
88200,144.23443135696476
88300,202.60400577615232
88400,224.76052422821635
88500,148.55564912500728
88600,157.18669641660506
88700,188.62745575002822
88800,217.61376091903173
88900,173.530642015621
89000,235.57674994012268
89100,304.59365434228766
89200,266.44286989607843
89300,228.2627464299728
89400,224.41471813889876
89500,299.1584238297902
89600,263.0943748953398
89700,308.5683845821054
89800,257.270846680321
89900,222.174075346315
90000,278.99166713027563
90100,199.90384313839198
90200,227.090323072819
90300,189.63314429234117
90400,165.08623763002123
90500,161.06898629028308
90600,232.18144452798524
90700,199.85331280739
90800,169.17511278079485
90900,173.17435373030378
91000,181.65484758306278
91100,196.3500465926427
91200,313.9411081982199
91300,205.4192089260204
91400,184.32503585202832
91500,309.22024441974486
91600,209.1139173633268
91700,171.44226989503093
91800,259.0123395468318
91900,289.0216319359948
92000,179.5562090167325
92100,238.18323356887683
92200,165.49379126165041
92300,252.99373264624015
92400,237.1491520875814
92500,310.6403619628455
92600,223.76612483182
92700,223.15913772349475
92800,249.46105519611194
92900,251.3706456550461
93000,206.8308537347259
93100,228.84492217475943
93200,239.32056532620675
93300,236.49304793238696
93400,339.52418543278304
93500,255.91874761278342
93600,279.9941353890338
93700,319.6734032157268
93800,170.18922951423158
93900,215.7096148251893
94000,275.9845403266234
94100,332.17757464867776
94200,311.5852886216454
94300,195.8689138364529
94400,201.77776870682163
94500,248.20468758796102
94600,266.8762937926694
94700,239.76337879383874
94800,297.64198769254415
94900,193.0465292685617
95000,303.7085511198079
95100,208.55066752655227
95200,285.54607517266743
95300,347.9002151279252
95400,239.20635734753262
95500,256.4929105564902
95600,262.1896622467995
95700,236.33928635534582
95800,166.4568346947129
95900,205.94356199350221
96000,283.26547616807477
96100,233.07964140950094
96200,299.2022579136386
96300,215.03635685720417
96400,200.40615832445272
96500,218.532544500904
96600,260.85569472429614
96700,190.35912155144825
96800,326.2468314579928
96900,237.83877014448086
97000,329.5239125727917
97100,239.2455595118462
97200,212.65830281065624
97300,212.00443187730517
97400,244.90465568416965
97500,179.44585428888644
97600,280.61045923803914
97700,241.4421281445605
97800,175.06453933615197
97900,189.95138583705346
98000,176.76120301588364
98100,204.8077869024056
98200,195.9205510289364
98300,288.35303930501107
98400,206.9152379866306
98500,204.88644529733472
98600,219.6076907006358
98700,317.0738185870449
98800,282.6434449238737
98900,179.2029011045668
99000,258.20664242301683
99100,292.52837556650906
99200,191.86642729797305
99300,308.05236155529946
99400,216.9253472201608
99500,310.3904820806037
99600,227.08298858230748
99700,210.7960059839976
99800,229.01854167432205
99900,227.37311661272332
100000,259.4413605942142
100100,256.67118321282203
100200,395.8442903351465
100300,334.8769269310427
100400,344.9509882028249
100500,159.16705471983573
100600,265.50462155563577
100700,370.33583121403234
100800,354.0228433386325
100900,194.42215959897848
101000,174.4315101675963
101100,236.31033835453385
101200,210.52937920880387
101300,286.9055480329364
101400,236.95804053704705
101500,194.7587245112042
101600,261.77323258048744
101700,225.51901763218615
101800,262.7962589462684
101900,221.53261817267952
102000,159.88058698912147
102100,205.10196508476474
102200,233.86660089386427
102300,326.8047089261209
102400,214.5320494584901
102500,251.062828584269
102600,219.58963631223605
102700,172.18391023848696
102800,193.82021627239092
102900,221.18577815920008
103000,243.62041712057547
103100,233.0924453746821
103200,187.24684400855043
103300,205.63010929289825
103400,321.9536404670546
103500,324.7554997535741
103600,237.26902822864574
103700,192.54135477886823
103800,318.9330340582677
103900,282.1066761164595
104000,177.32512427307594
104100,282.75126520510145
104200,192.86860114762374
104300,225.0846527191752
104400,231.47094175816582
104500,225.10880606042184
104600,296.0673188492691
104700,308.79279026528576
104800,253.37822975381943
104900,218.26862489896195
105000,146.67287573741086
105100,226.7422559125019
105200,233.02662320621897
105300,239.18208099503286
105400,307.31783466502526
105500,215.79497838121594
105600,159.12067043583372
105700,233.99232718120697
105800,371.10209487611496
105900,217.84567853401495
106000,257.3503967228693
106100,169.90031260786057
106200,276.5534416212981
106300,234.45228605710835
106400,296.5349090832346
106500,154.45366998756987
106600,202.6828532793625
106700,245.22466861080682
106800,314.71401332866117
106900,307.45428262206696
107000,224.96364463849824
107100,220.3195867254251
107200,294.9320033264221
107300,277.66478491663725
107400,212.55356664515745
107500,197.8239130626749
107600,195.40491174634082
107700,195.83156224685897
107800,224.00553311459933
107900,233.97969565114926
108000,259.3478255366589
108100,294.7741461075902
108200,286.9398062973086
108300,255.46953586550734
108400,307.8258805843885
108500,266.5194321064577
108600,201.24617274155938
108700,206.63351597999733
108800,179.66688982930856
108900,319.71138074838916
109000,198.72780227836253
109100,249.97671048391172
109200,265.13796093990294
109300,204.9106315865917
109400,202.81127721595556
109500,213.73814614835308
109600,199.24935736681522
109700,238.41189966974457
109800,335.37670361878133
109900,249.76349850974353
110000,246.3653631261936
110100,249.09390235234548
110200,250.7992522133967
110300,272.32326466226857
110400,239.38336745805398
110500,151.7896789432808
110600,188.46198322771392
110700,182.10485063063976
110800,237.61831878628902
110900,193.0318939334117
111000,261.361399840483
111100,282.79669581623523
111200,231.35491106285346
111300,220.98291600897264
111400,279.97235821011844
111500,235.46458385272126
111600,118.29712927031744
111700,197.08994023748855
111800,264.8908943682751
111900,168.22194743550278
112000,279.84970239039717
112100,225.03974686813046
112200,383.5871071460301
112300,333.58977233086625
112400,267.1501581089328
112500,252.01981150592482
112600,263.08997178479535
112700,204.30928930348503
112800,255.52361251513983
112900,235.37625172434747
113000,188.32194702895606
113100,232.54195551672265
113200,246.64947185507705
113300,260.8422098642217
113400,245.75204634403508
113500,247.44967791000713
113600,316.55602062261005
113700,190.3323817561959
113800,200.37881100859948
113900,302.5569319416707
114000,198.67593517719882
114100,249.32304181298647
114200,273.0005489837604
114300,224.05884963405308
114400,363.4441901000958
114500,284.4456870349778
114600,320.0047894798353
114700,248.7932115234052
114800,288.92217529258886
114900,276.2886150152175
115000,231.25185089609164
115100,175.51575004488404
115200,267.9252144492586
115300,206.92199516882818
115400,240.92343488457286
115500,190.87353262541356
115600,267.42661737824477
115700,259.64855625255154
115800,199.8769896174753
115900,259.949468357921
116000,173.66921665982946
116100,204.0838256083039
116200,336.4121114468785
116300,240.55454410931299
116400,227.05889569795073
116500,232.41151050274803
116600,235.64034153660472
116700,252.38207560002212
116800,228.6450914218894
116900,183.3712443207907
117000,219.20592593338455
117100,262.4303064030922
117200,278.3059143488854
117300,313.9976457782194
117400,224.63250065902952
117500,196.4070908344264
117600,248.22412426784055
117700,361.68284762707077
117800,218.8332549731246
117900,293.31092485767925
118000,226.5228787356206
118100,238.35029525893205
118200,166.76171570729971
118300,169.08786208671572
118400,277.6346194388873
118500,328.4242174072477
118600,209.98697193593495
118700,271.5355295576861
118800,172.10989588161158
118900,231.77195679466075
119000,292.5814598970158
119100,192.43262231119962
119200,278.65487405898176
119300,267.67761791262853
119400,209.42458219391278
119500,265.2074105178469
119600,215.0908545175753
119700,278.1890344471098
119800,267.37675721672565
119900,273.127869055695
120000,219.76165430403347
120100,217.75451866418274
120200,233.24832645074454
120300,131.45575210869234
120400,231.72782506581967
120500,249.82268712588174
120600,185.56882793927753
120700,220.53296301175487
120800,269.84095465759236
120900,214.46164453679575
121000,151.75204216013645
121100,243.74057490770085
121200,179.59237397522233
121300,197.07326027948474
121400,155.3602063843834
121500,227.2762819682785
121600,227.08067456571047
121700,360.20720909130654
121800,321.70548676603613
121900,229.82711858991982
122000,353.7801446357646
122100,211.2169673433871
122200,154.13202044587453
122300,308.8940771786649
122400,223.09532025364584
122500,306.6321553565936
122600,232.38644654775382
122700,234.62660921595113
122800,255.33855580075607
122900,225.1322721151625
123000,131.09235105856473
123100,339.8509170813775
123200,292.99513201874686
123300,177.71030240810086
123400,194.34185034228707
123500,186.6530635334919
123600,222.69931610485628
123700,228.2309212887042
123800,257.7267440353788
123900,284.7734108942579
124000,182.60015716589322
124100,281.95310854583755
124200,267.2990546127698
124300,271.99085211270057
124400,284.3668332120437
124500,354.5518785463504
124600,329.00120566386454
124700,319.8795158061515
124800,215.20057296824666
124900,284.72071803485613
125000,206.0689450564528
125100,216.76884149017002
125200,175.94219158825692
125300,186.5483628501882
125400,264.2707726783683
125500,203.72650050356614
125600,193.27732267654594
125700,279.4313889080284
125800,196.43710993493897
125900,253.40340672054936
126000,295.3828350235374
126100,198.8677867638186
126200,279.36054793872785
126300,232.64029345943695
126400,417.7484183967064
126500,270.0998421134301
126600,328.6783011209334
126700,244.92648933949636
126800,214.4066586803341
126900,299.0629733157248
127000,356.23204535228365
127100,191.13545310714363
127200,172.6184410814875
127300,226.7562572234632
