#"Step","Potential Energy (kJ/mole)"
29100,99.1019515991211
29200,98.05333709716797
29300,89.720947265625
29400,70.8426284790039
29500,88.63873291015625
29600,61.78106689453125
29700,83.3927230834961
29800,75.70355987548828
29900,78.009765625
30000,74.85214233398438
30100,62.62454605102539
30200,91.8828125
30300,85.26312255859375
30400,55.77299499511719
30500,59.992652893066406
30600,51.50608825683594
30700,50.343109130859375
30800,73.46784973144531
30900,90.85052490234375
31000,63.93606185913086
31100,67.09588623046875
31200,60.23320007324219
31300,73.94807434082031
31400,67.3209228515625
31500,53.22723388671875
31600,75.61636352539062
31700,113.4581298828125
31800,77.11498260498047
31900,83.38581848144531
32000,88.23999786376953
32100,73.83951568603516
32200,70.41273498535156
32300,82.69343566894531
32400,72.66705322265625
32500,52.76013946533203
32600,69.21073913574219
32700,65.8934326171875
32800,47.18208694458008
32900,88.82342529296875
33000,72.13204193115234
33100,71.08291625976562
33200,71.19902801513672
33300,68.9574203491211
33400,77.09674072265625
33500,60.07419204711914
33600,96.94984436035156
33700,68.60291290283203
33800,53.7813720703125
33900,76.04766845703125
34000,76.61109161376953
34100,81.04789733886719
34200,74.6070785522461
34300,77.05461120605469
34400,80.96662139892578
34500,68.83281707763672
34600,71.09491729736328
34700,67.22894287109375
34800,70.69139862060547
34900,65.16673278808594
35000,48.903053283691406
35100,73.8751220703125
35200,60.071067810058594
35300,78.16121673583984
35400,70.02687072753906
35500,57.38010025024414
35600,59.34229278564453
35700,69.63740539550781
35800,64.73211669921875
35900,61.03441619873047
36000,61.00959777832031
36100,84.60560607910156
36200,69.92122650146484
36300,76.14972686767578
36400,68.91419982910156
36500,60.990142822265625
36600,82.02030944824219
36700,48.514427185058594
36800,79.05289459228516
36900,62.6583366394043
37000,78.57057189941406
37100,72.01432037353516
37200,55.97898864746094
37300,76.85391235351562
37400,53.77014923095703
37500,56.43373489379883
37600,73.78929901123047
37700,67.69593811035156
37800,86.55931854248047
37900,70.11781311035156
38000,68.01522827148438
38100,74.88477325439453
38200,88.46823120117188
38300,75.07289123535156
38400,41.6057014465332
38500,67.56307983398438
38600,69.07659912109375
38700,51.270484924316406
38800,55.95513916015625
38900,65.93175506591797
39000,66.65072631835938
39100,57.698707580566406
39200,78.41517639160156
39300,73.86971282958984
39400,59.888404846191406
39500,54.985511779785156
39600,49.389678955078125
39700,69.43464660644531
39800,79.15503692626953
39900,84.89356231689453
40000,78.36863708496094
40100,72.374755859375
40200,79.7857437133789
40300,76.77570343017578
40400,81.04708862304688
40500,55.14017105102539
40600,66.66133880615234
40700,75.68296813964844
40800,65.85517120361328
40900,80.19354248046875
41000,53.118919372558594
41100,98.89830017089844
41200,78.64517211914062
41300,60.572383880615234
41400,82.8124771118164
41500,73.8883056640625
41600,67.00283813476562
41700,87.62617492675781
41800,46.18288803100586
41900,73.90383911132812
42000,58.537696838378906
42100,70.77702331542969
42200,68.2607421875
42300,79.85240173339844
42400,70.0232162475586
42500,100.12930297851562
42600,53.06620788574219
42700,55.60408020019531
42800,48.51882553100586
42900,70.27291870117188
43000,63.723392486572266
43100,65.47944641113281
43200,78.66690063476562
43300,91.7406234741211
43400,76.36177062988281
43500,60.52480697631836
43600,70.19843292236328
43700,73.12474060058594
43800,80.316650390625
43900,71.86009216308594
44000,68.0303726196289
44100,79.62486267089844
44200,74.7889633178711
44300,71.45408630371094
44400,62.95957946777344
44500,63.65917205810547
44600,81.26707458496094
44700,66.26542663574219
44800,72.65694427490234
44900,67.20606994628906
45000,56.32425308227539
45100,63.17583465576172
45200,63.22498321533203
45300,60.748252868652344
45400,49.0392951965332
45500,60.977561950683594
45600,90.14112854003906
45700,74.65345764160156
45800,66.9887924194336
45900,71.1270523071289
46000,56.154361724853516
46100,61.93304443359375
46200,54.0750617980957
46300,67.86956787109375
46400,92.70071411132812
46500,72.49849700927734
46600,62.66849899291992
46700,66.41824340820312
46800,72.65347290039062
46900,81.1047592163086
47000,54.37749099731445
47100,51.29167938232422
47200,73.35674285888672
47300,84.7967529296875
47400,54.51048278808594
47500,74.02320098876953
47600,66.89237976074219
47700,70.2313003540039
47800,65.76036071777344
47900,72.64588165283203
48000,52.770877838134766
48100,51.19708251953125
48200,65.73726654052734
48300,66.67609405517578
48400,57.34947967529297
48500,66.33830261230469
48600,50.512939453125
48700,61.14044189453125
48800,63.18791580200195
48900,68.03753662109375
49000,56.227500915527344
49100,55.105342864990234
49200,63.48893737792969
49300,69.83082580566406
49400,84.10742950439453
49500,61.31468963623047
49600,82.1433334350586
49700,70.11993408203125
49800,69.19683074951172
49900,110.55703735351562
50000,67.83624267578125
50100,65.33404541015625
50200,70.27009582519531
50300,89.53016662597656
50400,46.616573333740234
50500,52.376991271972656
50600,58.410362243652344
50700,58.168609619140625
50800,67.14814758300781
50900,62.4538459777832
51000,76.98151397705078
51100,62.89038848876953
51200,64.18344116210938
51300,83.50872039794922
51400,86.70196533203125
51500,63.64513397216797
51600,74.96820831298828
51700,83.60076141357422
51800,57.20998001098633
51900,68.98208618164062
52000,57.663604736328125
52100,56.71216583251953
52200,63.32685852050781
52300,98.09893798828125
52400,50.90049743652344
52500,66.12612915039062
52600,78.09618377685547
52700,79.48573303222656
52800,94.10263061523438
52900,49.71303176879883
53000,75.22087860107422
53100,59.55588150024414
53200,61.59852600097656
53300,74.09765625
53400,73.38499450683594
53500,49.200538635253906
53600,65.23912048339844
53700,96.28753662109375
53800,75.03646850585938
53900,67.1739273071289
54000,88.36695861816406
54100,54.12094497680664
54200,88.91405487060547
54300,107.79684448242188
54400,77.33070373535156
54500,52.9921989440918
54600,59.59242630004883
54700,65.90582275390625
54800,75.34313201904297
54900,68.39498901367188
55000,75.43922424316406
55100,95.78578186035156
55200,83.06886291503906
55300,56.78093338012695
55400,50.26171875
55500,53.36743927001953
55600,84.38822937011719
55700,80.155029296875
55800,77.16575622558594
55900,73.32717895507812
56000,70.09298706054688
56100,61.258995056152344
56200,53.514442443847656
56300,83.57920837402344
56400,70.39111328125
56500,58.18313217163086
56600,59.12095642089844
56700,74.71328735351562
56800,79.59724426269531
56900,77.62081146240234
57000,66.82522583007812
57100,70.28588104248047
57200,72.80140686035156
57300,56.71443176269531
57400,61.41059875488281
57500,54.016963958740234
57600,58.340606689453125
57700,67.74308776855469
57800,65.34190368652344
57900,55.74863052368164
58000,49.06275177001953
58100,66.00106811523438
58200,55.27840042114258
58300,65.04495239257812
58400,48.37986373901367
58500,80.09600067138672
58600,80.81578826904297
58700,68.36224365234375
58800,60.29326629638672
58900,57.186038970947266
59000,59.271053314208984
59100,73.48737335205078
59200,66.39678955078125
59300,72.3619384765625
59400,66.4073486328125
59500,66.44544219970703
59600,89.65866088867188
59700,55.67247772216797
59800,49.990867614746094
59900,79.08477783203125
60000,58.99946975708008
60100,58.52975845336914
60200,69.14373016357422
60300,49.858585357666016
60400,67.39775085449219
60500,70.74345397949219
60600,78.93089294433594
60700,68.50537109375
60800,68.969482421875
60900,59.343875885009766
61000,83.65982055664062
61100,53.144500732421875
61200,67.8036117553711
61300,58.49714279174805
61400,73.61361694335938
61500,75.01344299316406
61600,60.49070739746094
61700,66.9533462524414
61800,66.45541381835938
61900,57.479278564453125
62000,61.649139404296875
62100,71.72278594970703
62200,56.386104583740234
62300,82.46882629394531
62400,71.19206237792969
62500,87.38450622558594
62600,48.48073959350586
62700,72.14820861816406
62800,75.17071533203125
62900,67.80084228515625
63000,66.60671997070312
63100,57.375999450683594
63200,68.0036849975586
63300,79.51734924316406
63400,68.40232849121094
63500,80.29733276367188
63600,53.93677520751953
63700,62.515785217285156
63800,72.99515533447266
63900,52.601112365722656
64000,82.69845581054688
64100,71.46382904052734
64200,49.09588623046875
64300,67.39048767089844
64400,54.01642990112305
64500,89.92227935791016
64600,65.32096862792969
64700,84.15032196044922
64800,78.30677032470703
64900,52.72755432128906
65000,51.86555099487305
65100,47.436317443847656
65200,64.721923828125
65300,66.69698333740234
65400,70.51882934570312
65500,79.73591613769531
65600,76.42233276367188
65700,87.03609466552734
65800,77.49961853027344
65900,77.44450378417969
66000,65.35698699951172
66100,81.39187622070312
66200,58.05684280395508
66300,92.01083374023438
66400,43.5535774230957
66500,53.757076263427734
66600,86.55205535888672
66700,65.40238952636719
66800,74.39921569824219
66900,58.45604705810547
67000,62.51335525512695
67100,89.26598358154297
67200,69.29792785644531
67300,60.306427001953125
67400,67.0746841430664
67500,62.08379364013672
67600,73.00689697265625
67700,58.4493293762207
67800,74.36615753173828
67900,82.31014251708984
68000,58.50753402709961
68100,76.16368103027344
68200,64.85247802734375
68300,78.45028686523438
68400,70.38706970214844
68500,51.427146911621094
68600,71.46259307861328
68700,83.44307708740234
68800,69.54072570800781
68900,71.44440460205078
69000,78.96070861816406
69100,88.38197326660156
69200,74.20681762695312
69300,69.54937744140625
69400,74.69483947753906
69500,68.73710632324219
69600,74.82593536376953
69700,66.73670196533203
69800,57.8635139465332
69900,79.04234313964844
70000,57.103172302246094
70100,56.74365997314453
70200,77.66152954101562
70300,84.41973876953125
70400,63.75774383544922
70500,74.8167724609375
70600,61.096649169921875
70700,54.876976013183594
70800,61.07185363769531
70900,66.40464782714844
71000,60.77933120727539
71100,71.64631652832031
71200,59.0228385925293
71300,78.39073181152344
71400,67.38008117675781
71500,63.578819274902344
71600,65.12836456298828
71700,87.56748962402344
71800,69.3231201171875
71900,60.27907180786133
72000,59.68446350097656
72100,92.74647521972656
72200,61.336116790771484
72300,69.2815170288086
72400,50.50471115112305
72500,52.621883392333984
72600,73.64834594726562
72700,78.4134292602539
72800,88.06697845458984
72900,65.78267669677734
73000,60.54399871826172
73100,60.38092803955078
73200,72.96707153320312
73300,65.01971435546875
73400,56.821407318115234
73500,71.84019470214844
73600,58.45381164550781
73700,71.18092346191406
73800,79.3820571899414
73900,76.97621154785156
74000,101.45211029052734
74100,85.53498840332031
74200,69.94805908203125
74300,70.96406555175781
74400,85.91805267333984
74500,76.49331665039062
74600,64.54238891601562
74700,66.10496520996094
74800,74.6540756225586
74900,72.42310333251953
75000,75.89913940429688
75100,69.70525360107422
75200,69.11894226074219
75300,90.3907470703125
75400,51.456451416015625
75500,75.76717376708984
75600,88.96995544433594
75700,48.31288528442383
75800,75.36823272705078
75900,62.12419509887695
76000,49.83489227294922
76100,64.67668151855469
76200,74.8326644897461
76300,64.16996002197266
76400,54.34516525268555
76500,71.61923217773438
76600,64.62844848632812
76700,63.52534103393555
76800,87.64747619628906
76900,94.73416900634766
77000,65.26649475097656
77100,56.69474792480469
77200,83.77772521972656
77300,85.0693359375
77400,86.1594467163086
77500,77.9440689086914
77600,55.46457290649414
77700,57.35919189453125
77800,94.49872589111328
77900,69.61671447753906
78000,66.18950653076172
78100,79.96912384033203
78200,58.95198440551758
78300,79.75628662109375
78400,80.09760284423828
78500,67.05915832519531
78600,77.28636169433594
78700,61.46111297607422
78800,43.13269805908203
78900,76.03131103515625
79000,63.45671081542969
79100,78.00525665283203
79200,71.77266693115234
79300,59.15035629272461
79400,64.6729507446289
79500,89.60890197753906
79600,58.484901428222656
79700,91.48219299316406
79800,50.8734130859375
79900,62.11695098876953
80000,52.342872619628906
80100,74.43452453613281
80200,58.67269515991211
80300,90.80369567871094
80400,78.15328979492188
80500,62.09002685546875
80600,51.86002731323242
80700,72.97593688964844
80800,90.55242919921875
80900,66.09417724609375
81000,77.4840087890625
81100,62.13760757446289
81200,47.03911590576172
81300,64.76429748535156
81400,83.93962860107422
81500,83.89795684814453
81600,60.72526168823242
81700,53.15336990356445
81800,84.25104522705078
81900,90.14204406738281
82000,54.052650451660156
82100,40.26721954345703
82200,64.06749725341797
82300,59.84797668457031
82400,68.30451202392578
82500,65.49617004394531
82600,55.95877456665039
82700,70.2592544555664
82800,61.8455696105957
82900,75.42234802246094
83000,61.75904846191406
83100,55.279605865478516
83200,48.054664611816406
83300,103.37577819824219
83400,67.93812561035156
83500,64.10674285888672
83600,63.63536071777344
83700,72.61520385742188
83800,73.23108673095703
83900,97.37069702148438
84000,78.84337615966797
84100,50.4790153503418
84200,70.00990295410156
84300,57.007572174072266
84400,86.70578002929688
84500,70.86837768554688
84600,65.00713348388672
84700,57.775760650634766
84800,61.25251770019531
84900,69.31727600097656
85000,60.39604949951172
85100,60.6148681640625
85200,72.17463684082031
85300,53.72856140136719
85400,59.04688262939453
85500,91.80905151367188
85600,87.14505767822266
85700,61.724876403808594
85800,64.71817779541016
85900,53.7651481628418
86000,69.61436462402344
86100,53.25575256347656
86200,52.017635345458984
86300,59.24768829345703
86400,76.75536346435547
86500,83.9042739868164
86600,48.14398956298828
86700,72.61650085449219
86800,62.855751037597656
86900,54.625186920166016
87000,60.51945877075195
87100,61.44564437866211
87200,89.28287506103516
87300,65.82380676269531
87400,96.60572814941406
87500,69.41871643066406
87600,76.63480377197266
87700,53.49687957763672
87800,70.385986328125
87900,56.30510711669922
88000,72.3878402709961
88100,60.62816619873047
88200,59.59099197387695
88300,68.17205810546875
88400,77.9648208618164
88500,55.966819763183594
88600,47.98272705078125
88700,80.19215393066406
88800,62.81291961669922
88900,67.00031280517578
89000,56.885841369628906
89100,56.50148010253906
89200,81.81999969482422
89300,75.89421081542969
89400,90.05413818359375
89500,70.66017150878906
89600,75.00830841064453
89700,72.02054595947266
89800,60.93065643310547
89900,60.365867614746094
90000,77.23771667480469
90100,49.368194580078125
90200,58.18404006958008
90300,58.16930389404297
90400,70.29424285888672
90500,51.8475341796875
90600,57.09211730957031
90700,74.27770233154297
90800,60.13509750366211
90900,65.37332153320312
91000,71.6995849609375
91100,71.22463989257812
91200,76.89430236816406
91300,74.61341094970703
91400,65.31331634521484
91500,67.11172485351562
91600,78.19193267822266
91700,85.385498046875
91800,84.27713012695312
91900,68.89948272705078
92000,60.58595275878906
92100,66.6538314819336
92200,39.69873809814453
92300,73.11872863769531
92400,65.08340454101562
92500,82.65313720703125
92600,106.36988830566406
92700,80.67073059082031
92800,77.763671875
92900,80.35498046875
93000,64.20922088623047
93100,77.94490051269531
93200,65.10313415527344
93300,54.77178192138672
93400,77.43024444580078
93500,74.20953369140625
93600,80.54794311523438
93700,83.73617553710938
93800,75.24840545654297
93900,52.78706359863281
94000,68.375
94100,66.18463134765625
94200,60.63677215576172
94300,66.28335571289062
94400,73.160400390625
94500,75.96272277832031
94600,64.66826629638672
94700,70.36556243896484
94800,84.5068588256836
94900,60.89433288574219
95000,76.3099136352539
95100,56.848609924316406
95200,75.80187225341797
95300,78.43450164794922
95400,82.47029876708984
95500,71.79248046875
95600,64.67103576660156
95700,80.99391174316406
95800,84.2206039428711
95900,76.72208404541016
96000,56.396514892578125
96100,105.58328247070312
96200,60.89175033569336
96300,57.47256088256836
96400,80.41251373291016
96500,50.48305130004883
96600,63.05020523071289
96700,62.83401107788086
96800,53.656707763671875
96900,75.97123718261719
97000,83.28607177734375
97100,74.25647735595703
97200,79.31665802001953
97300,69.75879669189453
97400,69.58361053466797
97500,66.35311889648438
97600,82.52225494384766
97700,70.64053344726562
97800,61.25791931152344
97900,76.86437225341797
98000,69.79949188232422
98100,81.06875610351562
98200,107.69672393798828
98300,68.884033203125
98400,103.68180084228516
98500,67.58159637451172
98600,76.90750122070312
98700,60.97018814086914
98800,87.68180847167969
98900,69.4539794921875
99000,56.17033004760742
99100,59.65272521972656
99200,65.34613037109375
99300,105.3344497680664
99400,65.03480529785156
99500,61.3271369934082
99600,80.4747543334961
99700,82.23660278320312
99800,79.66691589355469
99900,76.09028625488281
100000,80.3469009399414
100100,84.18466186523438
100200,83.92181396484375
100300,59.267181396484375
100400,69.69010162353516
100500,89.3673095703125
100600,61.19083023071289
100700,111.8026123046875
100800,69.19026184082031
100900,63.712318420410156
101000,69.03318786621094
101100,97.98641204833984
101200,52.6394157409668
101300,58.306575775146484
101400,81.52771759033203
101500,81.45698547363281
101600,67.19970703125
101700,81.0317611694336
101800,58.79179000854492
101900,89.17089080810547
102000,79.28864288330078
102100,69.849365234375
102200,89.64592742919922
102300,67.44315338134766
102400,68.1180419921875
102500,60.217323303222656
102600,62.823368072509766
102700,67.06835174560547
102800,69.80075073242188
102900,83.66838836669922
103000,100.27278137207031
103100,87.04387664794922
103200,61.230125427246094
103300,59.694095611572266
103400,77.24884796142578
103500,71.71168518066406
103600,83.4121322631836
103700,60.64697265625
103800,104.3692626953125
103900,83.66890716552734
104000,64.17543029785156
104100,60.45165252685547
104200,63.03664779663086
104300,63.6169548034668
104400,59.337806701660156
104500,69.90452575683594
104600,60.37134552001953
104700,68.96809387207031
104800,81.76548767089844
104900,79.2025146484375
105000,65.51834869384766
105100,56.7119255065918
105200,66.00616455078125
105300,53.09965515136719
105400,66.91836547851562
105500,60.34756088256836
105600,55.471336364746094
105700,71.17640686035156
105800,74.96086120605469
105900,57.26572799682617
106000,70.6032485961914
106100,65.01163482666016
106200,82.61112976074219
106300,63.798179626464844
106400,57.69428253173828
106500,60.56315231323242
106600,73.0272445678711
106700,63.66773986816406
106800,60.04387664794922
106900,92.69050598144531
107000,63.647193908691406
107100,70.60647583007812
107200,60.63534164428711
107300,85.27198028564453
107400,60.74449157714844
107500,71.1620101928711
107600,81.08807373046875
107700,70.5386962890625
107800,54.56694793701172
107900,57.52698516845703
108000,56.30031204223633
108100,63.97496032714844
108200,86.34593963623047
108300,66.22615051269531
108400,76.9296875
108500,60.9561653137207
108600,86.6658706665039
108700,60.368247985839844
108800,75.03184509277344
108900,68.47599792480469
109000,87.6769027709961
109100,92.90721130371094
109200,83.54596710205078
109300,68.87903594970703
109400,73.69690704345703
109500,54.31610107421875
109600,61.216461181640625
109700,92.53024291992188
109800,91.3592758178711
109900,74.12488555908203
110000,64.48321533203125
110100,63.70378494262695
110200,63.68379211425781
110300,61.41552734375
110400,56.727516174316406
110500,72.66317749023438
110600,101.16702270507812
110700,71.92153930664062
110800,101.69170379638672
110900,93.72412872314453
111000,68.30143737792969
111100,62.77880859375
111200,76.82951354980469
111300,73.31575012207031
111400,68.26876068115234
111500,78.35054779052734
111600,59.56120681762695
111700,78.48863983154297
111800,84.04792785644531
111900,54.563941955566406
112000,64.91925811767578
112100,68.77263641357422
112200,90.40882110595703
112300,71.53231048583984
112400,68.21318054199219
112500,70.95748138427734
112600,65.94652557373047
112700,59.70060729980469
112800,50.98538589477539
112900,64.80268096923828
113000,94.60101318359375
113100,67.10979461669922
113200,89.70877075195312
113300,75.97762298583984
113400,61.38003158569336
113500,72.87396240234375
113600,82.44708251953125
113700,56.412841796875
113800,76.25933074951172
113900,84.1865463256836
114000,82.80160522460938
114100,82.32927703857422
114200,64.40353393554688
114300,67.1424331665039
114400,78.27394104003906
114500,67.04379272460938
114600,88.04700469970703
114700,83.63377380371094
114800,93.22211456298828
114900,85.84970092773438
115000,63.37502670288086
115100,79.93901824951172
115200,71.49064636230469
115300,107.31193542480469
115400,66.8812255859375
115500,77.24394226074219
115600,65.79734802246094
115700,72.1334457397461
115800,54.238040924072266
115900,55.73420715332031
116000,89.32806396484375
116100,61.083396911621094
116200,84.93353271484375
116300,99.0783462524414
116400,79.20040130615234
116500,63.202884674072266
116600,55.73118591308594
116700,73.56121826171875
116800,72.20599365234375
116900,76.55545043945312
117000,69.10330200195312
117100,77.38311004638672
117200,48.693115234375
117300,71.28257751464844
117400,74.35679626464844
117500,95.20140838623047
117600,80.64533233642578
117700,59.3670654296875
117800,57.096920013427734
117900,92.78876495361328
118000,74.21334075927734
118100,59.31283187866211
118200,53.50551223754883
118300,59.590721130371094
118400,77.00341033935547
118500,93.86148834228516
118600,60.47422409057617
118700,71.8851318359375
118800,63.93820571899414
118900,65.51608276367188
119000,85.02777862548828
119100,65.25553894042969
119200,61.085914611816406
119300,59.785186767578125
119400,68.76667785644531
119500,72.37675476074219
119600,51.257965087890625
119700,64.1431655883789
119800,75.80531311035156
119900,63.573909759521484
120000,77.40687561035156
120100,81.69883728027344
120200,59.923912048339844
120300,60.38692092895508
120400,54.629722595214844
120500,76.04497528076172
120600,59.48359298706055
120700,70.2311019897461
120800,57.8347282409668
120900,68.19841766357422
121000,59.007328033447266
121100,68.23091125488281
121200,73.27348327636719
121300,73.58660888671875
121400,87.3364028930664
121500,74.3628158569336
121600,64.29689025878906
121700,53.608280181884766
121800,64.58426666259766
121900,67.7571792602539
122000,71.76588439941406
122100,70.03123474121094
122200,67.18368530273438
122300,72.78764343261719
122400,83.77982330322266
122500,63.73683547973633
122600,80.77082824707031
122700,93.39305877685547
122800,76.03292846679688
122900,90.01709747314453
123000,56.61494827270508
123100,66.65811157226562
123200,60.16015625
123300,72.43418884277344
123400,65.2783432006836
123500,69.38668060302734
123600,61.94657516479492
123700,109.0987319946289
123800,104.17549896240234
123900,78.91205596923828
124000,69.23531341552734
124100,99.75642395019531
124200,49.59326171875
124300,56.293853759765625
124400,82.93438720703125
124500,64.00723266601562
124600,81.70486450195312
124700,79.77349853515625
124800,69.198486328125
124900,98.88825225830078
125000,68.48760223388672
125100,68.46513366699219
125200,54.6319694519043
125300,54.99162292480469
125400,80.19932556152344
125500,106.50452423095703
125600,49.30173873901367
125700,68.46501159667969
125800,60.687103271484375
125900,90.48764038085938
126000,59.95310974121094
126100,61.285438537597656
126200,100.85321807861328
126300,70.73689270019531
126400,68.50550079345703
126500,94.73186492919922
126600,53.20612335205078
126700,90.64523315429688
126800,88.22423553466797
126900,65.16299438476562
127000,64.5326156616211
127100,64.17604064941406
127200,73.10553741455078
